Year,Month,ISO_A3_EH,FPV_MWh,GPV_MWh
2024,1,NIC,615335.3997747713,595735.5867816727
2024,1,NLD,99436.9051653796,99723.77742552946
2024,1,NOR,7462.338189701434,7895.56734221238
2024,1,NPL,80202.92055445402,79200.89232308866
2024,1,NZL,544168.5999855577,530092.8362127839
2024,1,PAK,958378.0924421928,942829.700836542
2024,1,PAN,55393.596941857744,54164.58647904656
2024,1,PER,1337069.5277224574,1300520.274331445
2024,1,PHL,1749531.6897519035,1719950.2821934237
2024,1,POL,129972.04326847113,133964.18043073616
2024,1,PRI,10192.734915340478,10030.24606947838
2024,1,PRK,98212.75467363228,100268.40924327169
2024,1,PRT,18691.79433894383,18372.2628100968
2024,1,PRY,959747.7962409408,930500.254570888
2024,1,PSE,457542.8455860454,466799.4492262114
2024,1,ROU,200039.20446825936,199161.50957121456
2024,1,RUS,1497839.810510392,1572512.2653455716
2024,1,RWA,1433594.5797703108,1423498.9564234717
2024,1,SAU,73548.03743977437,70422.24356681234
2024,1,SDN,167948.2229189758,157119.56231179164
2024,1,SEN,7546.335380856935,7174.059641436986
2024,1,SLV,246366.24203043032,236456.34341180677
2024,1,SRB,44920.74557401587,44808.6046106916
2024,1,SVK,42221.17482268702,42153.82207237559
2024,1,SVN,4265.486866414394,4221.721125888697
2024,1,SWE,82736.42007214509,88439.69093535224
2024,1,SWZ,17379.46781568496,16982.305311282696
2024,1,SYR,398720.16196076,392398.3248018982
2024,1,TGO,109385.2094612168,104912.11024160968
2024,1,THA,31221.701338786024,30496.536587705123
2024,1,TJK,154330.47646370917,152424.78371244183
2024,1,TKM,7210.713678730937,7125.162732829953
2024,1,TUN,150835.80834823535,148063.7523813588
2024,1,TUR,366192.5206456932,365405.2002510429
2024,1,TWN,6342.047943791009,6309.632974736632
2024,1,TZA,1752914.3113789393,1729794.1496499754
2024,1,UGA,1949638.8482803733,1898190.999053571
2024,1,UKR,479768.5507643316,485793.9749039765
2024,1,URY,64009.90222652147,62092.783067508426
2024,1,USA,8896066.372117912,9091400.037797438
2024,1,UZB,25100.41652411952,25555.15599509887
2024,1,VEN,943329.088490691,917085.5971904484
2024,1,VNM,876443.376288358,856358.9591740522
2024,1,YEM,14151.16218523506,13702.115378950622
2024,1,ZAF,1406228.1324849434,1372468.4426517626
2024,1,ZMB,201231.24682156384,198230.1720172338
2024,1,ZWE,433923.106576649,427931.4995021883
2024,2,AGO,53374.212711953805,52162.57798654634
2024,2,ALB,298178.9540259378,298037.3994743845
2024,2,ARG,144152.42422669983,138073.11529457397
2024,2,ARM,207409.9996455654,206523.61972354449
2024,2,AUS,708507.6016115347,692583.1709150445
2024,2,AUT,164279.72153756168,163397.2108384555
2024,2,AZE,498747.717022715,492852.93102295167
2024,2,BDI,1397749.465687003,1372032.618538371
2024,2,BEL,1091.2213781585456,1073.5283704565647
2024,2,BEN,209368.991941922,201555.83821514293
2024,2,BFA,41948.70745467733,39338.73715709098
2024,2,BGD,465438.885391394,453470.3611386854
2024,2,BGR,155471.28445693606,151325.1914096485
2024,2,BLR,11776.142086545316,11969.540880850289
2024,2,BOL,1253277.7123599544,1235422.6866964642
2024,2,BRA,10530486.394047491,10247047.054975828
2024,2,CAN,5820760.516126716,6017951.1794729335
2024,2,CHE,1443991.404044971,1429660.3212184086
2024,2,CHN,18437626.25121146,18375265.95950229
2024,2,CIV,49682.77504697022,47798.73848172565
2024,2,COD,1503342.6565389046,1481501.9284644146
2024,2,COG,53215.40926705234,51594.933010732646
2024,2,COL,951769.3914813766,926106.9958337896
2024,2,CUB,68567.73201693119,67571.79763468703
2024,2,CZE,22759.950501806085,22038.551508575318
2024,2,DEU,549533.9580290185,548644.4778838577
2024,2,DNK,56412.92097149102,55925.142489184895
2024,2,DOM,124177.26451597594,123008.04648580648
2024,2,DZA,40549.99871473833,39947.57904308832
2024,2,ECU,86415.35594853162,86400.50392931662
2024,2,EGY,1373297.9061984534,1338435.8444575022
2024,2,ESP,155385.6762316292,153255.53830189782
2024,2,EST,9408.589785933127,9508.383110064971
2024,2,ETH,990578.6336027816,960043.6987727324
2024,2,FIN,95921.14444934054,97586.28109465564
2024,2,FRA,530128.6845716063,523369.55464432057
2024,2,GBR,124269.64478090416,121486.05796408089
2024,2,GEO,22774.049695850976,22545.522913381443
2024,2,GHA,57428.1967199951,55329.07753417453
2024,2,GRC,91101.7898023464,89424.57126220444
2024,2,GTM,516589.0621245199,503188.5118142784
2024,2,HKG,22840.933184102647,22734.386863708158
2024,2,HND,2745.851727465018,2710.415372918569
2024,2,HRV,11582.105037241115,11229.799255113816
2024,2,HTI,41970.3036576778,41356.94975065773
2024,2,HUN,223222.91599504332,214543.51115152004
2024,2,IDN,1221957.6380588182,1199437.7758931555
2024,2,IND,9906669.414051935,9563039.621766334
2024,2,IRL,106535.47048698434,104401.99260477078
2024,2,IRN,543968.6180810584,536222.1674782616
2024,2,IRQ,1342035.9720725704,1313178.4358899628
2024,2,ISR,346622.0691508408,349700.1837872048
2024,2,ITA,1296028.1703746028,1297970.836851935
2024,2,JOR,568812.9442486279,574448.6566532821
2024,2,JPN,1250883.059956954,1240189.3609496898
2024,2,KAZ,5942.275892664679,5949.831435153708
2024,2,KEN,1450019.513229767,1412102.0881130388
2024,2,KGZ,223043.35253413944,232986.2404157785
2024,2,KHM,980918.3495360704,937556.5613273304
2024,2,KOR,132588.2172856105,131979.94145770144
2024,2,LAO,5982.001371454781,5729.825449217227
2024,2,LBN,10849.015917876985,10681.42440863455
2024,2,LKA,832442.601128082,809470.7232309192
2024,2,LTU,26849.70361872396,27422.46405317416
2024,2,LVA,32163.285864053883,32917.17257390718
2024,2,MAR,184722.1573516663,181378.0648674456
2024,2,MDA,25876.765611653613,25447.68288946811
2024,2,MDG,23725.01487585473,23588.68128307398
2024,2,MEX,4208675.467265597,4092141.405461515
2024,2,MKD,66187.23216141376,66015.06767444598
2024,2,MLI,455074.1193553871,426420.25049774384
2024,2,MMR,61702.55482119844,59791.51744442616
2024,2,MNE,151263.58517072315,151979.1452127602
2024,2,MOZ,709680.8652651702,699784.2405402934
2024,2,MWI,1033854.223122872,1015896.8556977944
2024,2,NGA,1036032.8627621854,981700.7267108955
2024,2,NIC,712495.605930266,685750.0227854239
2024,2,NLD,167220.94505912627,164410.8019279246
2024,2,NOR,41098.47743396245,41854.52772140013
2024,2,NPL,101182.1329057866,98838.51280028575
2024,2,NZL,481702.0320559615,474564.14404592215
2024,2,PAK,1201873.7762716005,1180071.792588888
2024,2,PAN,55977.26291596999,54636.550606998215
2024,2,PER,1088352.5597733515,1067359.7790209989
2024,2,PHL,2164645.5057019866,2107528.508129336
2024,2,POL,237675.1585924324,239037.51271249703
2024,2,PRI,11177.667992947036,11002.316471474844
2024,2,PRK,117050.27690304452,116332.26313169886
2024,2,PRT,28514.39990951194,27911.399822737385
2024,2,PRY,842736.5705757374,812639.657243071
2024,2,PSE,579754.3787141171,585341.3532604239
2024,2,ROU,320124.1461094067,311012.97267391987
2024,2,RUS,4075745.9505756544,4188408.9152222327
2024,2,RWA,1725964.007980723,1699264.229837859
2024,2,SAU,87053.13375551839,84074.39574718032
2024,2,SDN,182052.90271957617,169451.08220940118
2024,2,SEN,8321.858180455389,7924.366339280514
2024,2,SLV,281716.7077559416,270314.50713952066
2024,2,SRB,78261.99934948924,75569.33978216667
2024,2,SVK,72576.57572471525,70454.59439861031
2024,2,SVN,6480.689497495694,6293.436120612063
2024,2,SWE,295358.936436848,303703.11932006874
2024,2,SWZ,15562.182616538725,15086.976117238091
2024,2,SYR,660285.6998252571,641550.295917104
2024,2,TGO,111955.36298625618,107522.29448091023
2024,2,THA,34002.43881669547,32814.409009937
2024,2,TJK,229988.49035958608,229609.13846832697
2024,2,TKM,10631.756507471891,10663.92970432818
2024,2,TUN,201650.4805818607,198051.32754135423
2024,2,TUR,641619.2270786524,630823.5244171566
2024,2,TWN,8198.957342324004,8068.346214358919
2024,2,TZA,2140102.903741815,2087920.279575236
2024,2,UGA,2045374.4346581104,1981381.918665484
2024,2,UKR,988335.7836030652,970804.0587018944
2024,2,URY,47204.23043328605,45703.46982002906
2024,2,USA,15990404.27483313,16011118.933913931
2024,2,UZB,38658.055299819134,39148.82322260998
2024,2,VEN,956858.8979806273,925266.6043434064
2024,2,VNM,1047574.8674044176,1011835.1293386868
2024,2,YEM,14673.959058402535,14012.18785159034
2024,2,ZAF,1285587.097427206,1250745.3872489568
2024,2,ZMB,262482.5743565779,251991.26269481087
2024,2,ZWE,555710.3307350659,534196.7014457423
2024,3,AGO,55331.68929569592,54125.56300743293
2024,3,ALB,476983.35635350825,472070.2420206703
2024,3,ARG,140065.59263271172,135350.631071031
2024,3,ARM,317658.06401873875,311036.39477908786
2024,3,AUS,632703.2122016329,619575.312583915
2024,3,AUT,337823.40924943826,331059.5618406083
2024,3,AZE,757674.4172609525,744988.0452542163
2024,3,BDI,1409489.385836295,1383815.6057940724
2024,3,BEL,3385.90050179297,3315.5369921006723
2024,3,BEN,244753.86778353684,234704.23840660023
2024,3,BFA,48204.56937023974,45127.963862633645
2024,3,BGD,602239.621406955,581776.1281403373
2024,3,BGR,267747.90900604473,261749.6115943866
2024,3,BLR,40939.38879323712,40681.62359711253
2024,3,BOL,1369238.7005932652,1347666.8517593904
2024,3,BRA,10434209.893029904,10162722.089162556
2024,3,CAN,10090477.17036623,10204775.196275877
2024,3,CHE,2784271.47917328,2727034.227976668
2024,3,CHN,31051598.89428894,30197530.5758164
2024,3,CIV,57077.74375865887,54858.166760862274
